time,downrange,horizontal_velocity,vertical_velocity,altitude
462,1800.0783789225834,26587.952986268047,50.0,216.0
463,1800.0783789225834,26724.95322727432,50.0,216.0
464,1800.0783789225834,26863.954497558872,49.44444444444446,216.0
465,1800.0783789225834,27002.956743454757,48.333333333333336,216.0
466,1800.0783789225834,27103.959825498234,46.66666666666667,216.0
467,1800.0783789225834,27135.961760942948,45.55555555555556,216.0
468,1800.0783789225834,27145.96270166155,45.00000000000001,216.0
469,1800.0783789225834,27148.96270578307,45.00000000000001,216.0
470,1800.0783789225834,27149.96270715671,45.00000000000001,216.0
471,1800.0783789225834,27149.96362228425,44.44444444444445,216.0
472,1800.0783789225834,27149.965418435106,43.333333333333336,216.0
473,1800.0783789225834,27149.968027400857,41.66666666666667,216.0
474,1800.0783789225834,27149.969709871013,40.55555555555556,216.0
475,1800.0783789225834,27149.97053405399,40.00000000000001,216.0
476,1800.0783789225834,27149.97053405399,40.00000000000001,216.0
477,1800.0783789225834,27149.97053405399,40.00000000000001,216.0
478,1800.0783789225834,27149.971346868904,39.44444444444446,216.0
479,1800.0783789225834,27149.972938394534,38.333333333333336,216.0
480,1800.0783789225834,27149.975240422515,36.66666666666667,216.0
481,1800.0783789225834,27149.976718267535,35.55555555555556,216.0
482,1800.0783789225834,27149.97744013796,35.0,216.0
483,1800.0783789225834,27149.97744013796,35.0,216.0
484,1800.0783789225834,27149.97744013796,35.0,216.0
485,1800.0783789225834,27149.97744013796,35.0,216.0
486,1800.0783789225834,27149.97744013796,35.0,216.0
487,1800.0783789225834,27149.97744013796,35.0,216.0
488,1800.0783789225834,27149.978150640323,34.44444444444445,216.0
489,1800.0783789225834,27149.979537540887,33.333333333333336,216.0
490,1800.0783789225834,27149.98153263133,31.66666666666667,216.0
491,1800.0783789225834,27149.982805851363,30.555555555555564,216.0
492,1800.0783789225834,27149.984033599198,29.44444444444445,216.0
493,1800.0783789225834,27149.985215874836,28.333333333333336,216.0
494,1800.0783789225834,27149.986904027945,26.66666666666667,216.0
495,1800.0783789225834,27148.98797218011,25.555555555555557,216.0
496,1800.0783789225834,27148.988489444684,25.0,216.0
497,1800.0783789225834,27148.988489444684,25.0,216.0
498,1800.0783789225834,27148.988489444684,25.0,216.0
499,1800.0783789225834,27148.988489444684,25.0,216.0
500,1800.0783789225834,27148.988489444684,25.0,216.0
501,1800.0783789225834,27148.988489444684,25.0,216.0
502,1800.0783789225834,27148.988489444684,25.0,216.0
503,1800.0783789225834,27148.9889953408,24.444444444444443,216.0
504,1800.0783789225834,27148.989973027645,23.333333333333336,216.0
505,1800.0783789225834,27148.991354294463,21.666666666666668,216.0
506,1800.0783789225834,27148.992218296717,20.55555555555556,216.0
507,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
508,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
509,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
510,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
511,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
512,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
513,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
514,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
515,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
516,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
517,1800.0783789225834,27148.99263324516,20.000000000000004,216.0
518,1800.0783789225834,27147.993036568656,19.444444444444443,216.0
519,1800.0783789225834,27147.993809651733,18.333333333333336,216.0
520,1800.0783789225834,27147.9948840098,16.666666666666668,216.0
521,1800.0783789225834,27147.995543404144,15.555555555555557,216.0
522,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
523,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
524,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
525,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
526,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
527,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
528,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
529,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
530,1800.0783789225834,27147.99585604801,15.000000000000004,216.0
531,1827.2263747786315,27147.99585604801,15.000000000000004,217.0
532,1827.2263747786315,27147.99585604801,15.000000000000004,217.0
533,1827.2263747786315,27147.995543404144,15.555555555555557,217.0
534,1827.2263747786315,27147.9948840098,16.666666666666668,217.0
535,1827.2263747786315,27147.993809651733,18.333333333333336,217.0
536,1827.2263747786315,27146.99303631215,19.444444444444443,217.0
537,1827.2263747786315,27146.99263270243,20.000000000000004,217.0
538,1827.2263747786315,27146.99303631215,19.444444444444443,217.0
539,1827.2263747786315,27146.993809423704,18.333333333333336,217.0
540,1827.2263747786315,27146.994883821342,16.666666666666668,217.0
541,1827.2263747786315,27146.99554323998,15.555555555555557,217.0
542,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
543,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
544,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
545,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
546,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
547,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
548,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
549,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
550,1827.2263747786315,27146.995855895362,15.000000000000004,217.0
551,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
552,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
553,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
554,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
555,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
556,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
557,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
558,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
559,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
560,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
561,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
562,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
563,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
564,1827.2263747786315,27145.9958557427,15.000000000000004,217.0
565,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
566,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
567,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
568,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
569,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
570,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
571,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
572,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
573,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
574,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
575,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
576,1827.2263747786315,27144.99585559003,15.000000000000004,217.0
577,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
578,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
579,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
580,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
581,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
582,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
583,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
584,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
585,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
586,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
587,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
588,1827.2263747786315,27143.995855437348,15.000000000000004,217.0
589,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
590,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
591,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
592,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
593,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
594,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
595,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
596,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
597,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
598,1854.3698706339924,27142.995855284655,15.000000000000004,218.0
599,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
600,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
601,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
602,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
603,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
604,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
605,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
606,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
607,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
608,1854.3698706339924,27141.99585513195,15.000000000000004,218.0
609,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
610,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
611,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
612,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
613,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
614,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
615,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
616,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
617,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
618,1854.3698706339924,27140.995854979235,15.000000000000004,218.0
619,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
620,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
621,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
622,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
623,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
624,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
625,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
626,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
627,1854.3698706339924,27139.995854826506,15.000000000000004,218.0
628,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
629,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
630,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
631,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
632,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
633,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
634,1854.3698706339924,27138.99585467377,15.000000000000004,218.0
635,1881.508866488666,27138.99585467377,15.000000000000004,219.0
636,1881.508866488666,27138.99585467377,15.000000000000004,219.0
637,1881.508866488666,27137.995854521017,15.000000000000004,219.0
638,1881.508866488666,27137.995854521017,15.000000000000004,219.0
639,1881.508866488666,27137.995854521017,15.000000000000004,219.0
640,1881.508866488666,27137.995854521017,15.000000000000004,219.0
641,1881.508866488666,27137.995854521017,15.000000000000004,219.0
642,1881.508866488666,27137.995854521017,15.000000000000004,219.0
643,1881.508866488666,27137.996373695885,14.029300373241504,219.0
644,1881.508866488666,27136.997087249005,12.57325093310375,219.0
